osm_id,lat,lon,name,operator,city,state
321385147,44.2959422,-120.8872741,,,,
325096144,45.5501974,-122.9318913,Adobe Data Center,,Hillsboro,
328702378,45.5473758,-122.8973869,Stack Infrastructure Portland 2 Data Center,,Hillsboro,
328702750,45.5476065,-122.8919518,Digital Realty PDX10 Data Center,Digital Realty,Hillsboro,
328703598,45.5498253,-122.8908454,Flexential,Flexential,Hillsboro,OR
328703599,45.5503710,-122.8921510,Flexential Portland - Hillsboro 1,Flexential,Hillsboro,OR
329551673,38.2771906,-85.5072402,Flexential Louisville - East,Flexential,Louisville,KY
330276516,38.2425010,-85.7333360,Flexential Louisville - Downtown,Flexential,Louisville,KY
334264478,39.9598116,-75.1608332,Terminal Commerce Building,,Philadelphia,PA
335468616,47.6719149,-117.0959323,TierPoint,,,
336387583,39.2753670,-76.6255100,Baltimore Technology Park,,Baltimore,MD
337126739,47.4941230,-122.2943972,Intergate Seattle West Building C,Sabey,Tukwila,WA
337126741,47.4930744,-122.2936837,Intergate Seattle West Building B,Sabey,Tukwila,WA
337126742,47.4921833,-122.2933176,Intergate Seattle West Building A,Sabey,Tukwila,WA
337127817,47.2501646,-119.8144903,Vantage WA11,,,
337127824,47.2435798,-119.8657481,NTT Data Quincy,NTT,,
337127832,47.2388186,-119.8593592,,,,
337127833,47.2382623,-119.8593664,,,,
342664739,41.5502695,-90.4824093,Geneseo Communications Inc,,,
343593591,41.9053402,-88.2195062,,,West Chicago,
345650474,40.5528396,-74.4566865,,,,
349925359,39.7171971,-85.9414110,,Verizon Wireless,New Palestine,IN
355926681,40.6203519,-111.9860470,Flexential Salt Lake City - South Valley,Flexential,West Jordan,UT
358455179,37.3616469,-121.9439784,Digital Realty Silicon Valley SC1,Digital Realty,Santa Clara,CA
358946546,37.6994753,-121.9037995,QES Computers,,,
359930465,47.6144229,-122.3397427,Equinix SE3 Data Center,Equinix,Seattle,WA
362662493,40.5569431,-74.4839173,QTS Piscataway Data Center,Quality Technology Services,Piscataway,NJ
363017375,39.0528404,-76.9259248,AiNET,,,
364289073,29.4782700,-98.6906853,Microsoft,Microsoft,San Antonio,TX
364289074,29.4798810,-98.6925337,Microsoft San Antonio,Microsoft,San Antonio,TX
364289077,29.4810535,-98.6965704,Microsoft,Microsoft,San Antonio,TX
365941471,18.4468270,-66.0516873,,Claro,,
366049843,40.1270670,-75.4086586,Lumen Norristown,Lumen Technologies,,
368724474,38.9091392,-77.2205568,Equinix DC7,Equinix,,
368724479,38.9083675,-77.2197442,Element Critical VA1,,,
369452572,45.5215436,-122.6807041,Pittock Block,,Portland,OR
369728508,45.5266839,-122.8755048,Data Center,Oregon Health & Science University,,
373913881,33.1359616,-96.6609921,Cisco Allen,,,
373945186,44.2949725,-120.8839727,,,,
376627431,48.7572600,-122.4805485,CSSNW Bellingham,CSS Communications,,
377032058,42.0014952,-87.9525624,EdgeConneX CHI02,EdgeConneX,Elk Grove Village,IL
377032061,42.0012210,-87.9551997,Equinix Chicago CH3,Equinix,Elk Grove Village,IL
377212693,41.9742269,-87.9671756,Element Critical CH2,Element Critical,Wood Dale,IL
377345296,41.9920884,-87.9580136,Centersquare Elk Grove Village Data Center Campus ORD2,Centersquare,Elk Grove Village,IL
377545385,39.5589940,-104.8375559,Flexential Denver - Englewood,Flexential,Englewood,CO
377585075,42.4476693,-83.2626336,EdgeConneX Detroit DET01,EdgeConneX,,
379195054,30.2613960,-97.7235975,Lumen Austin 3,Lumen Technologies,,
379199519,30.2610525,-97.7221220,Alpheus DataCenter,Alpheus,Austin,TX
379204279,30.2121560,-97.6957555,Digital Realty Austin AUS11,,Austin,TX
379204643,30.2006765,-97.7070460,LightEdge Austin II,,Austin,TX
379204766,30.2059205,-97.6979506,CyrusOne Austin Data Center II,,,
379205427,30.2155040,-97.6960740,Data Foundry Austin 1 Data Center,,,
380282154,39.0487658,-77.4453971,VISA Data Center,,Ashburn,VA
382785871,30.2142972,-97.7126675,LightEdge Austin I,,,
383545769,41.9936612,-87.9735210,Skybox Chicago I,Skybox,Elk Grove Village,IL
383728972,37.4898848,-121.9310239,Hurricane Electric Fremont 1,Hurricane Electric,Fremont,CA
383796776,41.4321977,-82.7189574,,Aligned Data Centers,,
383888101,30.1965000,-97.7124025,Lumen Austin 1,,,
383888914,30.1989070,-97.7137835,Data Foundry - Texas 1,,Austin,TX
384310259,37.4753251,-121.9221068,XO Fremont,XO,,
384310269,37.4718340,-121.9202907,Hurricane Electric Fremont 2,Hurricane Electric,Fremont,CA
384396017,30.3428035,-97.6961735,Element Critical,,,
384690290,41.9757324,-87.9646913,Element Critical CH1,Element Critical,Wood Dale,IL
387208881,40.7367304,-74.1738875,165 Halsey / Equinix NY1 / Databank EWR1,Tishman,Newark,NJ
387378765,34.0353956,-84.0611057,QTS Suwanee Data Center 1,Quality Technology Services,,
387379196,34.0370622,-84.0576958,QTS Suwanee Data Center 2,Quality Technology Services,,
388148510,34.7562396,-92.4447234,TierPoint Little Rock,,,
390287635,37.3996265,-122.0145584,Equinix SV6,Equinix,Sunnyvale,CA
392324240,33.9547396,-84.1985246,Flexential Atlanta - Norcross,Flexential,Norcross,GA
396296733,47.8418090,-122.3016653,Centersquare Lynnwood SE1,Centersquare,Lynnwood,WA
397914434,44.2894155,-120.8750774,,Apple,,
400540223,38.9857326,-104.7872630,Walmart Colorado Data Center,Walmart,,
405034574,41.3383430,-96.0278024,Verizon,,Omaha,NE
405034584,41.3384444,-96.0286183,Verizon,,Omaha,NE
408012357,34.7365400,-86.6731017,George C. Wallace Alabama Supercomputer Center,Alabama Supercomputer Authority,Huntsville,AL
409296605,41.9283557,-87.8592545,Digital Realty Chicago ORD12,Digital Realty,Franklin Park,IL
410408067,47.2376691,-119.8646264,,,,
410408073,47.2394776,-119.8830092,Microsoft,Microsoft,,
410408074,47.2385754,-119.8830801,Microsoft,Microsoft,,
410408079,47.2394877,-119.8594059,,,,
414055237,41.1225882,-104.9035166,Microsoft CYS Datacenter,Microsoft,,
414055239,41.1262938,-104.9018528,,,,
417682780,47.6192326,-122.3482873,KOMO Plaza East,,Seattle,WA
417682781,47.6189596,-122.3485259,KOMO Plaza West,,Seattle,WA
421273622,41.1655243,-96.0833669,Fidelity,Fidelity,,
424945736,33.9177276,-118.3862234,,Centurylink,El Segundo,CA
424945845,33.9217415,-118.3864588,Serverfarm - LAX1,Serverfarm LLC.,El Segundo,CA
424945852,33.9156593,-118.3846186,DRT LAX12,Digital Realty,El Segundo,CA
426586135,39.9224650,-104.9834252,Google - Thornton,Google,Thorton,CO
428021796,34.0473304,-118.2575100,DRT LAX10,,,
428021816,34.0478876,-118.2555409,One Wilshire,,Los Angeles,CA
429040021,37.4943952,-77.2374867,,Bank of America,,
429782814,29.6725909,-82.2999288,UF Research Computing Center,University of Florida,Gainesville,FL
435324552,39.0259023,-77.4144697,"CyrusOne NVA1, NVA2 & NVA3",CyrusOne,Sterling,VA
435518280,25.7823886,-80.1930798,NAP of the Americas,,,
435531451,25.7975445,-80.2300338,,,Miami,
435817145,39.0243560,-77.4341000,CyrusOne NVA5,CyrusOne,Sterling,VA
438077632,41.5406093,-93.8248434,Microsoft,Microsoft,,
438078069,41.6642482,-93.5147581,Facebook Altoona Data Center 1,Meta,,
438078070,41.6655118,-93.5082089,Facebook Altoona Data Center 2,Meta,,
439365340,37.3607028,-77.3318065,Virginia Information Technologies Agency,,,
444683815,47.6542257,-117.4200007,Lumen,Lumen Technologies,Spokane,WA
447803368,43.0672971,-89.4367040,,,Madison,WI
450078003,38.4548439,-77.9781318,Equinix CU2,Equinix,Culpeper,VA
451413811,37.3336326,-121.8879639,,,San Jose,
451497833,40.7875520,-74.0680502,Evocative Secaucus,Evocative,,
452116337,40.8214542,-74.1341867,BT Radianz: 492 River Road,bt,,
453969917,39.5989606,-104.8603785,Time Warner Datacenter,,Centennial,CO
453969923,39.5999328,-104.8601700,Time Warner Datacenter,,Centennial,CO
455171103,30.2070062,-97.7011317,CyrusOne Austin Data Center III,,,
459188722,40.1570435,-74.1015820,Apollo Cable Landing Station,Apollo,,
459188725,40.8436519,-72.8833757,Cable & Wireless Cable Landing Station,,Shirley,
460050155,39.0210047,-77.4514888,Equinix Ashburn DC10,Equinix,Ashburn,
460053028,39.0263311,-77.4516315,Amazon Web Services Datacenter Complex,Amazon Web Services,,
460053030,39.0288072,-77.4588379,Amazon Web Services,Amazon Web Services,,
460056017,38.9158051,-77.4919869,Amazon IAD-61,Amazon Web Services,,
460056018,38.9865152,-77.4422565,,,,
460056019,38.9914123,-77.4365107,Amazon IAD51,Amazon Web Services,,
460056020,38.9905701,-77.4370586,Amazon IAD56,Amazon Web Services,,
460056023,38.9906864,-77.4488397,Amazon IAD16,Amazon Web Services,Sterling,VA
460056024,38.9917080,-77.4485641,Amazon IAD15,Amazon Web Services,Sterling,VA
460059465,38.7898846,-77.5482287,Amazon IAD14,Amazon Web Services,Manassas,VA
460060340,38.7921874,-77.5484673,Amazon IAD59,Amazon Web Services,Manassas,VA
460060341,38.7911185,-77.5483863,Amazon IAD52,Amazon Web Services,Manassas,VA
460067220,40.0937454,-82.7518317,Amazon Web Services Datacenter Complex,Amazon Web Services,,
460067225,40.0598657,-83.1342839,Amazon AWS: Hilliard Data Center,Amazon Web Services us-east-2 datacenter,,
460070135,45.9158356,-119.2663235,,,,
460070136,45.9158356,-119.2665274,,,,
460070137,45.9158356,-119.2667259,,,,
460070138,45.9158356,-119.2671122,,,,
460070139,45.9158431,-119.2673159,,,,
460070140,45.9158319,-119.2675117,,,,
460070141,45.9158356,-119.2677169,,,,
460070143,45.9163590,-119.2677512,Amazon PDX2,Amazon Web Services,,
460070144,45.8410032,-119.6527688,Amazon Web Services us-west-2,Amazon Web Services,,
460070145,45.8522387,-119.6299007,Amazon Web Services us-west-2,Amazon Web Services,,
460070147,45.8508808,-119.6305237,Amazon Web Services us-west-2,Amazon Web Services,Boardman,OR
460076753,37.3882740,-121.8884463,Equinix San Jose SV3,Equinix,San Jose,CA
460085343,37.7887310,-122.3904690,365 Main Street Data Center,Digital Realty,San Francisco,CA
460089167,35.3142602,-81.8220553,Meta Forest City datacenter,Meta,,
460089168,35.3173849,-81.8262484,Meta Forest City datacenter,Meta,,
460159925,37.4039641,-121.8892308,,NTT Limited,San Jose,CA
460159928,37.3704500,-121.9698252,Csquare SFO1,Csquare,Santa Clara,CA
460159955,37.3717787,-121.9725052,,Vantage,,
460167186,47.4071640,-120.1875239,Intergate Columbia B,Sabey Data Centers,East Wenatchee,WA
460167187,47.4086205,-120.1893981,Intergate Columbia A,Sabey Data Centers,East Wenatchee,WA
460167190,47.4080112,-120.1917998,Intergate Columbia,,,
460175664,38.9942215,-77.4482013,QTS Ashburn-Moran,Quality Technology Services,,
460175666,39.0217816,-77.4527978,Centersquare IAD4-A,Centersquare,Ashburn,VA
460175672,39.0050516,-77.4856124,AWS Building E,Amazon Web Services,Ashburn,
460177088,40.8299279,-74.1267496,Digital Realty New Jersey EWR20,Digital Realty,Clifton,NJ
460182320,40.5379623,-74.5457225,CyrusOne Somerset,CyrusOne,,
460182335,40.5358690,-74.5534315,BNY Mellon Somerset,,,
460182337,40.5375265,-74.5555236,,Digital Realty,,
460182351,40.8305858,-74.1245144,Digital Realty New Jersey EWR21,Digital Realty,Clifton,NJ
460212563,34.1998691,-118.3437888,,Centurylink,,
463571875,39.0263681,-77.4495202,Amazon IAD78,Amazon Web Services,Ashburn,VA
463571876,39.0263574,-77.4508704,Amazon IAD79,Amazon Web Services,Ashburn,VA
464097467,39.5671100,-119.5485335,,,,
464371693,38.2540650,-122.2730918,Kaiser Data Center,,,
465032201,32.8069549,-96.8685888,Lumen Dallas - 3180 Irving Blvd.,Lumen Technologies,Dallas,TX
465032380,32.8379581,-96.8784007,Prime DFW01-01,Prime,Dallas,TX
465032484,32.8279980,-96.8843787,Lumen Dallas 6,Lumen Technologies,,
465032487,32.8275499,-96.8737498,Digital Realty DFW36,Digital Realty,Dallas,TX
465032631,32.8217503,-96.8735530,DataBank Dallas Empire Central Data Center,DataBank,Dallas,TX
465042594,32.8079818,-96.8573889,TierPoint Dallas Data Center,TierPoint,Dallas,TX
465062052,38.9918083,-77.4411720,Amazon IAD87,Amazon Web Services,,
465062053,38.9909679,-77.4418679,Amazon IAD88,Amazon Web Services,,
465530450,39.5892480,-104.8779330,Verizon,Verizon,,
468707940,33.4194907,-112.3599883,Stream Data Centers PHX-1,,Goodyear,AZ
471658485,32.7837489,-96.7946364,Live Oak Data Center,,Dallas,TX
471691760,45.5583020,-122.9171647,Flexential Portland - Hillsboro 2,Flexential,Hillsboro,OR
472761713,41.0783165,-74.1529120,NYSE Data Center,nyse,,
472954201,34.5799784,-118.1140073,AT&T,,Palmdale,CA
476609221,38.8026713,-104.5219809,,,,
480762078,45.3187166,-122.7658797,Juniper,,,
483286527,33.0093142,-96.6765617,,,,
483307714,33.1379102,-96.6573290,Tierpoint Dallas-Allen,,,
487170215,30.0187000,-95.8637474,,DXC Technology,,
490997243,38.7779795,-77.5590992,Amazon IAD73,Amazon Web Services,Manassas,VA
490997244,38.7774374,-77.5578909,Amazon IAD74,Amazon Web Services,Manassas,VA
491914767,41.5063555,-81.6835890,H5 Data Center,,Cleveland,OH
492699069,33.7075065,-117.8441042,TPx Colocation Datacenter,TPx Communications,Santa Ana,CA
495115494,34.0479149,-118.2555689,,,Los Angeles,CA
497151852,30.3314298,-81.6624257,Cologix Jacksonville JAX1,,,
499403180,47.2394872,-119.8874100,Microsoft,Microsoft,,
499403698,47.2385929,-119.8645370,,,,
500820007,32.9837829,-97.2593350,Facebook Fort Worth Datacenter,Meta,,
502927599,38.9251636,-94.7703163,Data Center Lenexa,,Lenexa,KS
507673418,33.0063815,-97.2452902,CITIGROUP TECHNOLOGY INC,,,
507673437,32.9889133,-97.2592738,QTS Data Center,Quality Technology Services,,
509611414,29.4473786,-98.6407158,Texas Cryptologic Center,National Security Agency,,
509611423,29.4728539,-98.6895745,Lowe's Data Center,Lowe's,,
509611426,29.4703276,-98.6861914,,CHRISTUS Health,,
509611429,29.4702125,-98.6876674,,Frost Bank,,
509611432,29.4666098,-98.6880869,CyrusOne San Antonio I,CyrusOne,San Antonio,TX
509611436,29.4742368,-98.6800789,Valero Wiserman,Valero,,
509611437,29.4720030,-98.6717199,Stream San Antonio II,,,
509611438,29.4708878,-98.6730474,CyrusOne San Antonio II,CyrusOne,,
509611439,29.4700573,-98.6721062,CyrusOne San Antonio III,CyrusOne,,
516686211,35.1428083,-80.9162228,Spectrum Charlotte National Data Center,,Charlotte,NC
517411076,44.2889355,-120.8701770,,,,
518921099,33.3541387,-111.6764271,Google Data Center,Google,,
523886201,27.9455353,-82.3511020,Cyxtera Tampa TP1,Cyxtera,Tampa,FL
525060850,35.0315499,-85.2972523,DC Blox Chattanooga,,,
526806006,32.8972479,-96.9826475,QTS Irving - Dallas Data Center Campus,Quality Technology Services,Irving,TX
530024353,41.8023406,-88.0948856,Centersquare Lisle ORD4 Data Center,Centersquare,Lisle,IL
530982335,33.3619309,-111.8392899,GoDaddy - Gilbert,,Gilbert,AZ
531709017,32.7476543,-117.1589538,AT&T Center,American Telephone & Telegraph,San Diego,CA
533842335,36.1405001,-86.7641364,,,,
536784688,33.7651394,-84.3837393,CenturyLink,,,
537172525,41.1240330,-104.8980886,,,,
537172526,41.1240368,-104.8992688,,,,
537172527,41.1252836,-104.8992715,,,,
537172528,41.1252868,-104.8980833,,,,
537807168,40.4273710,-80.0425212,Expedient Pittsburgh South,Expedient,Pittsburgh,PA
543117031,33.4212542,-111.8590191,Centersquare: Phoenix - (PHX1 - Mesa),Centersquare,Mesa,AZ
543316327,29.9951976,-95.5633335,,DXC Technology,,
543404966,29.9973349,-95.5640398,,DXC Technology,,
544536822,42.6879527,-84.6430423,Liquid Web,,,
544596573,38.9168847,-77.4932514,Amazon IAD63,Amazon Web Services,,
545060574,42.7053904,-84.6660891,"Liquid Web, Inc",,Lansing,MI
545396372,38.9493217,-77.5198747,Amazon IAD62,Amazon Web Services,,
545704217,34.0707004,-84.6759032,,,Acworth,GA
545895086,43.5999139,-96.7947573,ADP South Dakota,,,
547156394,40.1038888,-82.8106146,TJX Corporate Techno,,,
547156405,40.1045986,-82.8049123,Compugen New Albany,,,
547277699,40.1037135,-82.8089026,Compugen New Albany,,,
548184239,32.9948122,-96.7524974,Flexential Dallas - Richardson,Flexential,Richardson,TX
549418041,33.1717958,-96.7255050,Experian McKinney Data Center,,,
550355261,37.3600608,-77.3270380,Digital Fortress: Richmond,Digital Fortress,,
551387747,40.1157427,-83.0025794,,,,
553223628,37.4025598,-121.8933910,Stack Infrastructure,Stack Infrastructure,,
553223629,37.4022094,-121.8923868,Stack Infrastructure,Stack Infrastructure,,
553884511,38.9235166,-92.2886061,Carfax,,,
556564909,41.6670521,-93.5065646,Facebook Altoona Data Center 3,Meta,,
556599693,39.0279064,-77.4574998,Amazon IAD71,Amazon Web Services,Ashburn,VA
556599694,39.0295670,-77.4596724,Amazon IAD50,Amazon Web Services,Ashburn,VA
556599695,39.0287737,-77.4582461,Amazon IAD60,Amazon Web Services,Ashburn,VA
562775657,40.0946297,-82.7513394,Amazon Web Services  CMH50,Amazon Web Services,,
567575425,33.3470334,-111.6042679,,,,
570397131,30.4211412,-97.5916030,Thin-nology,,Pflugerville,TX
571010571,41.1130924,-73.3886495,CyrusOne Norwalk,CyrusOne,,
577628941,30.1995736,-97.7130700,Data Foundry - Texas 2,,Austin,TX
578412815,34.8298309,-106.7785200,Meta Los Lunas Data Center,Meta,Los Lunas,NM
578435601,33.7504467,-84.5856816,Google Datacenter - Douglas County,Google,,
578438011,41.2219559,-95.8642852,Google,Google,,
578443547,41.9229565,-87.9182633,Microsoft - Azure Datacenter,Microsoft,Northlake,IL
581234765,38.8721322,-99.3001874,Cloud Storage Corp,,Hays,KS
585998677,36.0578340,-115.2142580,Switch Las Vegas 8,Switch,,
585998678,36.0557074,-115.2196277,Switch Las Vegas 9,Switch,,
587103676,29.8215755,-95.5708004,,,,
589070714,42.9820886,-70.9505947,Information Technology Data Center,Phillips Exeter Academy,,
589360530,47.8224039,-122.2896138,Digital Fortress Lynnwood,,,
590213770,33.1378233,-96.6559411,,,,
590213771,33.1385206,-96.6599516,CyrusOne Allen,CyrusOne,,
592171280,45.8404436,-119.6549794,Amazon Web Services us-west-2,Amazon Web Services,,
592257327,45.9174478,-119.2677339,Amazon PDX51/54,Amazon Web Services,,
596690174,39.0271087,-77.4528289,Amazon IAD80,Amazon Web Services,Ashburn,VA
596690175,39.0230155,-77.4497875,Equinix Ashburn DC12,Equinix,Ashburn,VA
597835788,33.0001441,-96.6616465,Stream DFW IV,Stream,,
597876719,32.9647813,-96.7158554,Rackspace Richardson DFW3,Rackspace,Richardson,TX
597876721,32.9662804,-96.7132121,Digital Realty Dallas DFW17,Digital Realty,Richardson,TX
597876722,32.9672759,-96.7105291,Digital Realty Dallas DFW29,Digital Realty,Richardson,TX
597876723,32.9662442,-96.7112265,,,Richardson,TX
597876724,32.9672823,-96.7133223,Digital Realty Dallas DFW28,Digital Realty,Richardson,TX
597876726,32.9650496,-96.7102551,Digital Realty Dallas DFW35,Digital Realty,Richardson,TX
597876730,32.9652584,-96.7126115,Digital Realty Dallas DFW18,Digital Realty,Richardson,TX
597876798,32.9660428,-96.7155920,Digital Realty Dallas DFW16,Digital Realty,Richardson,TX
597970806,39.0015493,-77.4793749,Digital Realty Northern Virginia IAD36,Digital Realty,Ashburn,
597970809,39.0005331,-77.4805775,Digital Realty Northern Virginia IAD35,Digital Realty,Ashburn,
597970811,39.0000320,-77.4780146,Digital Realty Northern Virginia IAD37,Digital Realty,Ashburn,
597970813,39.0010841,-77.4772014,Digital Realty Northern Virginia IAD38,Digital Realty,Ashburn,
598261190,38.9401343,-94.8676823,State Farm Data Center,,Olathe,KS
598263496,38.9355851,-94.8645047,U.S. Bank National Data Process Center,,Olathe,KS
600806974,37.2412288,-121.7847536,Equinix SV10,Equinix,San Jose,CA
607483487,39.8309301,-75.1953233,,,,
607753694,41.2204018,-96.1476408,,Verizon Wireless,Omaha,NE
609126465,28.6174494,-81.3934606,,,,
610827836,33.0642722,-80.0414534,Google,Google,,
610845529,39.2134550,-76.6828340,TierPoint Baltimore BWI,,Linthicum Heights,MD
610977485,39.0250127,-77.4576402,NTT Ashburn VA2 Data Center,NTT,Ashburn,VA
611308188,40.4565951,-109.5290169,Strata Networks,,Vernal,UT
612045611,40.5703722,-74.6703296,Goldman Sachs,,Bridgewater Township,NJ
615593145,34.0967080,-84.2374791,Mapletree Industrial,,Alpharetta,GA
617194689,36.0558853,-115.2141369,Switch Las Vegas 11,Switch,,
617511179,38.6365522,-90.2554356,Genome Data Center,Washington University in St. Louis,Saint Louis,MO
618339179,40.5814840,-74.5738875,365 Bridgewater NJ,,Bridgewater,NJ
626226408,33.0640078,-80.0423742,Google Berkeley County Data Center,Google,,
626281456,31.2318987,-85.4558340,AngelTrax Data Center,AngelTrax Mobile Video Surveillance Solutions,Dothan,AL
626785488,34.8302421,-106.7838124,Meta,Meta,Los Lunas,NM
633034071,45.8413730,-119.6579323,Amazon Web Services us-west-2,Amazon Web Services,,
635022480,34.0570922,-84.2730030,Ascent - Atlanta Data Center,Ascent,,
639176155,29.4119870,-98.8039948,Microsoft TRP2,Microsoft,,
639176157,29.4120123,-98.8027302,Microsoft TRP1,Microsoft,,
640148472,47.2438470,-119.8696690,CyrusOne Quincy,CyrusOne,,
649319778,39.0174720,-77.4656752,Digital Realty ACC7,Digital Realty,Ashburn,VA
649365751,39.0172250,-77.4703718,NTT Ashburn VA3 Data Center,NTT,Ashburn,VA
649365764,39.0154331,-77.4673732,Digital Realty ACC9,Digital Realty,,
650412346,33.0070330,-96.6663507,Flexential Dallas - Plano,Flexential,Plano,TX
664938835,42.8631424,-87.9778759,Expedient Milwaukee,,Franklin,WI
667573133,38.7793815,-77.5417245,Amazon Web Services,Amazon Web Services,,
667796922,43.8951573,-69.9234342,Oxford Networks,FirstLight,Brunswick,ME
671301768,40.0684176,-82.7503131,,Meta,,
671838900,29.6581451,-95.4433121,Rice Data Center,,Houston,TX
673145182,32.9849203,-97.2550451,Facebook Fort Worth Datacenter,Meta,,
673532692,40.0611521,-83.1351729,Amazon Web Services,Amazon Web Services,,
675108684,36.6859202,-78.3764101,Microsoft Boydton Data Center,Microsoft,,
680666647,47.1590698,-122.2795641,Centeris,,,
685011021,33.4521575,-111.9772945,Iron Mountain AZP-2,Iron Mountain,Phoenix,AZ
693381106,38.9486869,-77.5209516,Amazon IAD68,Amazon Web Services,,
693381107,38.9483877,-77.5218303,Amazon IAD81,Amazon Web Services,,
693385812,38.9432045,-77.5243301,Google,Google,,
693390022,38.9579165,-77.4980579,Amazon IAD120,Amazon Web Services,,
693390023,38.9567768,-77.4977837,Amazon IAD121,Amazon Web Services,,
694493125,47.2376618,-119.8875314,Microsoft,Microsoft,,
694493126,47.2376316,-119.8832191,Microsoft,Microsoft,,
694493127,47.2367215,-119.8833349,Microsoft,Microsoft,,
694493128,47.2367372,-119.8874324,Microsoft,Microsoft,,
694602725,47.2539697,-119.8136985,Vantage WA12,,,
696985482,38.9995402,-77.4498559,,,,
696992451,38.7908136,-77.5484173,,,,
697020849,38.9863003,-77.4418855,Amazon IAD58,Amazon Web Services,,
697020850,38.9869931,-77.4426325,Amazon IAD57,Amazon Web Services,,
697021948,38.8151324,-77.6529193,Amazon IAD64,Amazon Web Services,Haymarket,VA
697021949,38.8159745,-77.6525395,,Amazon,,
697413741,45.9138823,-119.2676514,Amazon PDX57/60,Amazon Web Services,,
697415321,45.8411742,-119.6554491,Amazon Web Services us-west-2,Amazon Web Services,,
697415323,45.8537860,-119.6300361,Amazon Web Services us-west-2,Amazon Web Services,,
697417726,45.8466554,-119.6037093,Amazon Web Services us-west-2,Amazon Web Services,,
700431553,45.6385144,-121.2020627,Google Taylor Lake Data Center,Google,,
701923200,38.9995277,-77.4501109,QTS Ashburn 1,Quality Technology Services,Sterling,VA
701923202,39.0064789,-77.4673854,Digital Realty Northern Virginia IAD40,Digital Realty,Ashburn,VA
701923203,39.0076143,-77.4676305,Digital Realty Northern Virginia IAD39,Digital Realty,Ashburn,VA
701923204,39.0126563,-77.4656035,Digital Realty ACC10,Digital Realty,,
701924664,39.0006465,-77.4398077,,GI Partners,Sterling,VA
701924665,39.0023794,-77.4376878,Vantage VA11,Vantage Data Centers,Sterling,VA
701924667,38.9886031,-77.4116516,Amazon IAD90,Amazon Web Services,Sterling,VA
701924668,38.9878471,-77.4111191,Amazon IAD91,Amazon Web Services,Sterling,VA
701924669,38.9869426,-77.4104754,Amazon IAD92,Amazon Web Services,Sterling,VA
701929066,38.9816350,-77.4274289,Amazon IAD144,Amazon Web Services,Sterling,VA
701930919,39.0211789,-77.4132443,CyrusOne NVA8,CyrusOne,Sterling,VA
701930920,39.0202249,-77.4338857,Amazon IAD98,Amazon Web Services,,
701930921,39.0191689,-77.4340299,Amazon IAD99,Amazon Web Services,,
701930929,39.0354940,-77.4506986,Amazon IAD114,Amazon Web Services,,
701930930,39.0362941,-77.4497948,Amazon IAD115,Amazon Web Services,,
701931819,38.9170108,-77.4943665,Amazon IAD65,Amazon Web Services,,
701931820,38.9160727,-77.4772491,Amazon IAD150,Amazon Web Services,,
706081342,35.0483475,-106.5421546,,,,
706726088,39.0514670,-77.5394376,Stonewall Creek Business Park,Google,Leesburg,VA
706759844,44.2872771,-120.8702162,,,,
706759845,44.2936872,-120.8815985,,,,
706776322,45.7978090,-119.3666157,Amazon PDX80,Amazon Web Services,,
708916484,39.0154219,-77.4782699,,,,
708931343,36.6282547,-87.2601021,Google Montgomery Data Center,Google LLC,Clarksville,TN
710070925,39.0526328,-77.5395732,Google Data Center,Google,,
711811006,41.1285628,-104.8968815,,University Corporation for Atmospheric Research,,
713410334,33.7442217,-84.5812119,Centersquare Atlanta ATL1,,Lithia Springs,GA
713411278,30.2071130,-97.7006616,,,,
713411279,30.2059357,-97.6979411,,,,
713428715,41.9943531,-87.9649422,Digital Realty CH3,Digital Realty,Elk Grove Village,IL
713433204,41.9945332,-87.9577513,Digital Realty CH2,Digital Realty,Elk Grove Village,IL
714120969,33.0877410,-96.8152181,DataBank Plano Data Center,,Plano,TX
714139865,40.7775486,-74.0726876,Equinix Secaucus NY6,Equinix,,
714139868,40.7842844,-74.0652426,CoreSite Secaucus Campus,CoreSite,,
714622339,38.9433210,-77.5261637,Google Data Center,Google,,
714776107,29.8028930,-95.7553386,Skybox Houston One,Skybox,,
714889192,34.9146647,-85.7483715,Google Jackson County Data Center,Google LLC,,
714943309,40.5798956,-74.5194023,PSE&G Delivery Emergency Response Center,PSE&G,,
715098032,35.2504249,-81.3950390,T5 Charlotte Campus,,Kings Mountain,NC
718465287,44.0707955,-92.5221323,Epic / Mayo Data Center,,Rochester,MN
723117951,40.1063006,-82.8007623,STACK New Albany,,,
726150321,33.9716849,-96.4028488,Choctaw Nation of Oklahoma Data Center,Choctaw Nation of oklahoma,Durant,OK
729192992,45.5588149,-122.9277661,QTS Data Center Bld 1,Quality Technology Services,,
729376485,40.5843719,-74.2433813,,,Carteret,NJ
729696933,40.7563065,-111.9548375,Flexential Salt Lake City - Downtown,Flexential,Salt Lake City,UT
733721782,44.9265658,-123.0018470,Oregon State Data Center,State of Oregon,Salem,OR
734323663,45.5679542,-122.9167725,Digital Realty PDX11 Data Center,Digital Realty,Hillsboro,OR
741629998,26.1900857,-80.1932967,Flexential Fort Lauderdale,Flexential,Fort Lauderdale,FL
744177375,30.1777082,-95.4865930,,,,
744491691,38.9825519,-77.4246299,Amazon IAD145,Amazon Web Services,Sterling,VA
